FRACHOURS, 2SIGMALO, 2SIGMAHI, 3SIGMALO, 3SIGMAHI, 4SIGMALO, 4SIGMAHI
316.79,3.13,10.3,1.34,12.09,-0.46,13.89
316.83,3.09,10.27,1.29,12.06,-0.5,13.86
316.88,3.06,10.23,1.26,12.02,-0.53,13.81
316.92,3.03,10.19,1.23,11.99,-0.56,13.78
316.96,2.99,10.16,1.19,11.96,-0.6,13.75
317.0,2.95,10.13,1.15,11.93,-0.64,13.72
317.04,2.92,10.11,1.12,11.91,-0.68,13.71
317.08,2.89,10.08,1.09,11.88,-0.71,13.68
317.12,2.84,10.07,1.03,11.88,-0.77,13.68
317.17,2.79,10.06,0.98,11.87,-0.84,13.69
317.21,2.72,10.06,0.89,11.9,-0.95,13.73
317.25,2.73,10.02,0.9,11.84,-0.92,13.67
317.29,2.67,10.02,0.83,11.85,-1,13.69
317.33,2.69,9.97,0.87,11.8,-0.95,13.62
317.38,2.65,10.01,0.81,11.84,-1.02,13.68
317.42,2.72,10.04,0.89,11.87,-0.93,13.69
317.46,2.78,10.12,0.95,11.95,-0.88,13.78
317.5,2.85,10.3,0.99,12.16,-0.87,14.02
317.54,2.97,10.27,1.14,12.1,-0.68,13.92
317.58,3.07,10.32,1.25,12.14,-0.56,13.95
317.62,3.1,10.37,1.28,12.18,-0.54,14
317.67,3.13,10.37,1.32,12.18,-0.49,13.99
317.71,3.12,10.35,1.31,12.16,-0.5,13.97
317.75,3.1,10.31,1.29,12.11,-0.51,13.91
317.79,3.06,10.26,1.27,12.06,-0.53,13.86
317.83,3.02,10.23,1.22,12.03,-0.58,13.83
317.88,2.99,10.19,1.19,11.99,-0.6,13.79
317.92,2.96,10.16,1.16,11.95,-0.63,13.75
317.96,2.92,10.12,1.12,11.92,-0.68,13.72
318.0,2.87,10.1,1.07,11.9,-0.74,13.71
318.04,2.84,10.08,1.03,11.88,-0.77,13.69
318.08,2.82,10.05,1.01,11.86,-0.8,13.67
318.12,2.77,10.04,0.96,11.85,-0.86,13.67
318.17,2.72,10.03,0.89,11.86,-0.94,13.68
318.21,2.67,10.02,0.83,11.85,-1,13.69
318.25,2.66,9.99,0.83,11.82,-1.01,13.65
318.29,2.64,9.96,0.81,11.79,-1.03,13.62
318.33,2.62,9.95,0.78,11.78,-1.05,13.61
318.38,2.61,9.96,0.78,11.79,-1.06,13.63
318.42,2.66,10,0.82,11.84,-1.01,13.67
318.46,2.73,10.07,0.9,11.91,-0.94,13.74
318.5,2.78,10.27,0.91,12.14,-0.96,14.01
318.54,2.92,10.23,1.09,12.05,-0.74,13.88
318.58,3,10.28,1.18,12.1,-0.65,13.93
318.62,3.04,10.32,1.22,12.13,-0.6,13.95
318.67,3.07,10.32,1.25,12.14,-0.56,13.95
318.71,3.06,10.3,1.25,12.11,-0.56,13.92
318.75,3.03,10.25,1.23,12.06,-0.57,13.86
318.79,3.01,10.2,1.21,12,-0.59,13.8
318.83,2.97,10.17,1.16,11.98,-0.64,13.78
318.88,2.94,10.13,1.14,11.93,-0.66,13.73
318.92,2.91,10.1,1.11,11.9,-0.69,13.7
318.96,2.87,10.07,1.07,11.87,-0.73,13.66
319.0,2.83,10.04,1.02,11.84,-0.78,13.65
319.04,2.8,10.02,0.99,11.82,-0.81,13.63
319.08,2.77,9.99,0.97,11.79,-0.84,13.6
319.12,2.73,9.97,0.92,11.79,-0.9,13.6
319.17,2.68,9.96,0.86,11.79,-0.97,13.61
319.21,2.63,9.95,0.8,11.78,-1.02,13.61
319.25,2.62,9.92,0.8,11.74,-1.02,13.57
319.29,2.6,9.89,0.78,11.72,-1.04,13.54
319.33,2.59,9.88,0.76,11.7,-1.06,13.53
319.38,2.58,9.89,0.76,11.71,-1.07,13.54
319.42,2.63,9.93,0.8,11.76,-1.02,13.58
319.46,2.7,10,0.87,11.83,-0.95,13.66
319.5,2.75,10.2,0.89,12.06,-0.97,13.92
319.54,2.88,10.16,1.06,11.98,-0.76,13.8
319.58,2.96,10.22,1.15,12.04,-0.67,13.85
319.62,3,10.25,1.19,12.07,-0.63,13.88
319.67,3.03,10.26,1.22,12.07,-0.59,13.88
319.71,3.01,10.24,1.21,12.05,-0.6,13.86
319.75,2.99,10.2,1.19,12,-0.61,13.81
319.79,2.96,10.15,1.16,11.95,-0.63,13.75
319.83,2.93,10.13,1.12,11.93,-0.68,13.73
319.88,2.9,10.09,1.1,11.88,-0.69,13.68
319.92,2.87,10.06,1.07,11.85,-0.72,13.65
319.96,2.83,10.03,1.03,11.82,-0.77,13.62
320.0,2.79,10,0.98,11.8,-0.82,13.61
320.04,2.76,9.98,0.95,11.78,-0.85,13.59
320.08,2.74,9.95,0.93,11.75,-0.87,13.56
320.12,2.69,9.94,0.88,11.75,-0.93,13.56
320.17,2.64,9.93,0.82,11.75,-1,13.57
320.21,2.6,9.91,0.77,11.74,-1.06,13.57
320.25,2.59,9.88,0.77,11.71,-1.06,13.53
320.29,2.57,9.86,0.74,11.68,-1.08,13.5
320.33,2.55,9.84,0.73,11.67,-1.1,13.49
320.38,2.55,9.85,0.72,11.68,-1.11,13.5
320.42,2.59,9.89,0.76,11.72,-1.06,13.54
320.46,2.66,9.96,0.84,11.79,-0.99,13.61
320.5,2.71,10.16,0.85,12.02,-1.02,13.88
320.54,2.84,10.11,1.02,11.93,-0.8,13.75
320.58,2.92,10.17,1.1,11.98,-0.71,13.8
320.62,2.96,10.2,1.15,12.01,-0.66,13.82
320.67,2.98,10.21,1.18,12.02,-0.63,13.83
320.71,2.97,10.19,1.17,11.99,-0.64,13.8
320.75,2.95,10.15,1.15,11.95,-0.65,13.75
320.79,2.92,10.1,1.12,11.9,-0.67,13.69
320.83,2.88,10.08,1.08,11.87,-0.72,13.67
320.88,2.85,10.04,1.06,11.83,-0.74,13.63
320.92,2.83,10.01,1.03,11.8,-0.76,13.6
320.96,2.79,9.98,0.99,11.77,-0.81,13.57
321.0,2.75,9.95,0.95,11.75,-0.86,13.55
321.04,2.72,9.93,0.92,11.73,-0.88,13.53
321.08,2.7,9.91,0.9,11.71,-0.9,13.51
321.12,2.65,9.89,0.84,11.7,-0.96,13.51
321.17,2.61,9.88,0.79,11.7,-1.03,13.52
321.21,2.56,9.87,0.74,11.7,-1.09,13.52
321.25,2.56,9.84,0.73,11.66,-1.09,13.48
321.29,2.53,9.82,0.71,11.64,-1.11,13.46
321.33,2.51,9.8,0.69,11.63,-1.13,13.45
321.38,2.51,9.81,0.68,11.63,-1.14,13.46
321.42,2.55,9.85,0.72,11.67,-1.1,13.5
321.46,2.61,9.92,0.79,11.74,-1.04,13.57
321.5,2.65,10.11,0.79,11.98,-1.08,13.84
321.54,2.79,10.07,0.97,11.89,-0.86,13.71
321.58,2.86,10.12,1.05,11.94,-0.77,13.76
321.62,2.91,10.15,1.1,11.96,-0.72,13.77
321.67,2.92,10.16,1.11,11.97,-0.7,13.78
321.71,2.91,10.14,1.1,11.95,-0.7,13.75
321.75,2.89,10.09,1.08,11.9,-0.72,13.7
321.79,2.86,10.05,1.06,11.85,-0.74,13.65
321.83,2.82,10.03,1.01,11.83,-0.79,13.63
321.88,2.79,9.99,0.99,11.79,-0.81,13.59
321.92,2.76,9.96,0.96,11.76,-0.83,13.56
321.96,2.73,9.93,0.93,11.73,-0.88,13.54
322.0,2.69,9.91,0.88,11.72,-0.92,13.52
322.04,2.66,9.89,0.85,11.7,-0.96,13.51
322.08,2.63,9.87,0.83,11.68,-0.98,13.49
322.12,2.59,9.86,0.78,11.67,-1.04,13.49
322.17,2.55,9.85,0.72,11.67,-1.1,13.5
322.21,2.51,9.84,0.67,11.67,-1.16,13.5
322.25,2.5,9.81,0.67,11.63,-1.15,13.46
322.29,2.48,9.78,0.65,11.61,-1.18,13.44
322.33,2.46,9.77,0.63,11.6,-1.2,13.42
322.38,2.45,9.77,0.63,11.6,-1.2,13.43
322.42,2.5,9.81,0.67,11.64,-1.16,13.46
322.46,2.56,9.87,0.73,11.7,-1.09,13.52
322.5,2.6,10.06,0.74,11.92,-1.13,13.79
322.54,2.74,10.01,0.92,11.83,-0.9,13.65
322.58,2.82,10.06,1,11.87,-0.81,13.68
322.62,2.86,10.09,1.05,11.89,-0.75,13.7
322.67,2.87,10.09,1.07,11.9,-0.74,13.7
322.71,2.86,10.07,1.06,11.87,-0.74,13.67
322.75,2.84,10.02,1.05,11.81,-0.75,13.61
322.79,2.81,9.97,1.02,11.76,-0.77,13.55
322.83,2.77,9.95,0.97,11.74,-0.82,13.54
322.88,2.74,9.91,0.95,11.7,-0.84,13.49
322.92,2.71,9.88,0.92,11.67,-0.87,13.46
322.96,2.68,9.85,0.88,11.65,-0.91,13.44
323.0,2.64,9.83,0.84,11.62,-0.96,13.42
323.04,2.61,9.81,0.81,11.61,-0.99,13.41
323.08,2.58,9.79,0.78,11.59,-1.02,13.39
323.12,2.54,9.78,0.73,11.59,-1.09,13.4
323.17,2.49,9.77,0.67,11.59,-1.15,13.41
323.21,2.44,9.76,0.61,11.59,-1.23,13.42
323.25,2.44,9.74,0.61,11.56,-1.21,13.38
323.29,2.41,9.72,0.58,11.54,-1.25,13.37
323.33,2.4,9.7,0.57,11.53,-1.25,13.35
323.38,2.39,9.7,0.56,11.53,-1.27,13.36
323.42,2.43,9.74,0.61,11.56,-1.22,13.39
323.46,2.5,9.8,0.67,11.62,-1.15,13.45
323.5,2.54,9.98,0.68,11.84,-1.17,13.7
323.54,2.68,9.93,0.86,11.74,-0.95,13.56
323.58,2.76,9.98,0.96,11.78,-0.85,13.59
323.62,2.8,10,0.99,11.81,-0.81,13.61
323.67,2.81,10.01,1.02,11.81,-0.78,13.61
323.71,2.8,9.98,1,11.78,-0.8,13.58
323.75,2.77,9.94,0.98,11.73,-0.81,13.52
323.79,2.73,9.9,0.94,11.69,-0.86,13.48
323.83,2.69,9.87,0.9,11.66,-0.89,13.46
323.88,2.66,9.83,0.87,11.63,-0.92,13.42
323.92,2.64,9.8,0.85,11.6,-0.95,13.39
323.96,2.6,9.78,0.8,11.57,-0.99,13.37
324.0,2.56,9.75,0.77,11.55,-1.03,13.34
324.04,2.53,9.73,0.73,11.54,-1.08,13.34
324.08,2.51,9.7,0.71,11.5,-1.09,13.3
324.12,2.45,9.7,0.64,11.52,-1.17,13.33
324.17,2.42,9.69,0.61,11.5,-1.21,13.32
324.21,2.37,9.68,0.55,11.51,-1.28,13.33
324.25,2.38,9.65,0.56,11.47,-1.26,13.29
324.29,2.35,9.64,0.53,11.46,-1.29,13.28
324.33,2.34,9.61,0.53,11.43,-1.29,13.25
324.38,2.34,9.62,0.51,11.44,-1.31,13.26
324.42,2.38,9.65,0.57,11.47,-1.25,13.28
324.46,2.45,9.71,0.63,11.53,-1.19,13.35
324.5,2.51,9.88,0.66,11.72,-1.18,13.57
324.54,2.63,9.84,0.83,11.65,-0.98,13.45
324.58,2.7,9.9,0.91,11.69,-0.89,13.49
324.62,2.74,9.93,0.94,11.72,-0.85,13.52
324.67,2.76,9.93,0.97,11.73,-0.83,13.52
324.71,2.75,9.9,0.96,11.69,-0.83,13.48
324.75,2.71,9.86,0.93,11.64,-0.86,13.43
324.79,2.67,9.82,0.89,11.6,-0.9,13.39
324.83,2.63,9.79,0.84,11.58,-0.94,13.37
324.88,2.61,9.76,0.82,11.54,-0.97,13.33
324.92,2.58,9.73,0.79,11.51,-0.99,13.3
324.96,2.54,9.7,0.75,11.49,-1.04,13.28
325.0,2.5,9.68,0.71,11.47,-1.08,13.26
325.04,2.47,9.66,0.67,11.46,-1.13,13.26
325.08,2.44,9.64,0.64,11.44,-1.16,13.24
325.12,2.4,9.63,0.59,11.44,-1.22,13.25
325.17,2.37,9.62,0.55,11.43,-1.26,13.25
325.21,2.32,9.61,0.5,11.43,-1.32,13.26
325.25,2.33,9.59,0.51,11.4,-1.3,13.22
325.29,2.3,9.57,0.49,11.39,-1.33,13.21
325.33,2.3,9.55,0.48,11.36,-1.33,13.17
325.38,2.29,9.55,0.48,11.37,-1.34,13.18
325.42,2.34,9.58,0.54,11.39,-1.27,13.2
325.46,2.41,9.64,0.6,11.44,-1.2,13.25
325.5,2.47,9.8,0.63,11.64,-1.2,13.47
325.54,2.6,9.77,0.81,11.56,-0.99,13.35
325.58,2.67,9.82,0.89,11.6,-0.9,13.39
325.62,2.72,9.84,0.93,11.63,-0.85,13.41
325.67,2.73,9.85,0.95,11.63,-0.83,13.41
325.71,2.72,9.82,0.94,11.6,-0.83,13.37
325.75,2.69,9.78,0.91,11.56,-0.86,13.33
325.79,2.65,9.75,0.87,11.52,-0.9,13.3
325.83,2.61,9.73,0.83,11.5,-0.95,13.28
325.88,2.58,9.69,0.8,11.47,-0.98,13.25
325.92,2.55,9.66,0.78,11.44,-1,13.22
325.96,2.52,9.64,0.74,11.42,-1.04,13.2
326.0,2.48,9.61,0.7,11.4,-1.08,13.18
326.04,2.45,9.6,0.66,11.38,-1.13,13.17
326.08,2.41,9.59,0.61,11.38,-1.18,13.18
326.12,2.37,9.58,0.56,11.38,-1.24,13.18
326.17,2.33,9.57,0.52,11.38,-1.29,13.19
326.21,2.29,9.56,0.47,11.38,-1.35,13.2
326.25,2.29,9.54,0.48,11.35,-1.33,13.16
326.29,2.27,9.53,0.46,11.34,-1.35,13.15
326.33,2.25,9.51,0.44,11.33,-1.37,13.14
326.38,2.26,9.51,0.44,11.33,-1.37,13.14
326.42,2.3,9.54,0.49,11.35,-1.32,13.16
326.46,2.37,9.6,0.56,11.41,-1.25,13.22
326.5,2.42,9.77,0.58,11.61,-1.26,13.45
326.54,2.55,9.73,0.75,11.53,-1.04,13.32
326.58,2.61,9.79,0.82,11.58,-0.98,13.37
326.62,2.66,9.81,0.88,11.59,-0.91,13.38
326.67,2.68,9.82,0.89,11.6,-0.89,13.38
326.71,2.67,9.79,0.89,11.56,-0.89,13.34
326.75,2.64,9.75,0.86,11.53,-0.92,13.31
326.79,2.61,9.71,0.83,11.49,-0.95,13.27
326.83,2.57,9.69,0.79,11.47,-0.99,13.25
326.88,2.55,9.65,0.77,11.43,-1.01,13.21
326.92,2.52,9.63,0.74,11.41,-1.03,13.18
326.96,2.49,9.61,0.71,11.39,-1.07,13.17
327.0,2.44,9.58,0.66,11.37,-1.12,13.15
327.04,2.41,9.57,0.62,11.36,-1.17,13.15
327.08,2.37,9.56,0.57,11.35,-1.23,13.15
327.12,2.33,9.55,0.52,11.35,-1.28,13.16
327.17,2.29,9.54,0.48,11.35,-1.34,13.17
327.21,2.25,9.53,0.43,11.35,-1.39,13.17
327.25,2.26,9.51,0.45,11.32,-1.37,13.14
327.29,2.24,9.5,0.43,11.31,-1.39,13.12
327.33,2.22,9.48,0.41,11.3,-1.41,13.11
327.38,2.23,9.48,0.41,11.29,-1.4,13.11
327.42,2.27,9.51,0.46,11.32,-1.35,13.13
327.46,2.33,9.57,0.52,11.38,-1.29,13.19
327.5,2.38,9.72,0.55,11.56,-1.29,13.4
327.54,2.5,9.7,0.7,11.5,-1.1,13.3
327.58,2.55,9.76,0.75,11.56,-1.05,13.36
327.62,2.62,9.77,0.83,11.56,-0.96,13.35
327.67,2.62,9.79,0.83,11.58,-0.97,13.37
327.71,2.61,9.76,0.82,11.55,-0.96,13.33
327.75,2.58,9.72,0.79,11.51,-0.99,13.29
327.79,2.55,9.69,0.76,11.47,-1.03,13.26
327.83,2.51,9.66,0.73,11.45,-1.06,13.24
327.88,2.48,9.63,0.69,11.42,-1.09,13.21
327.92,2.46,9.61,0.67,11.39,-1.12,13.18
327.96,2.42,9.59,0.63,11.38,-1.17,13.17
328.0,2.38,9.57,0.58,11.36,-1.22,13.16
328.04,2.36,9.55,0.56,11.34,-1.23,13.14
328.08,2.32,9.53,0.51,11.33,-1.29,13.14
328.12,2.28,9.52,0.46,11.34,-1.35,13.15
328.17,2.23,9.52,0.41,11.34,-1.41,13.16
328.21,2.2,9.51,0.37,11.33,-1.46,13.16
328.25,2.21,9.49,0.38,11.31,-1.44,13.13
328.29,2.18,9.47,0.36,11.3,-1.46,13.12
328.33,2.17,9.46,0.34,11.29,-1.48,13.11
328.38,2.17,9.46,0.35,11.28,-1.47,13.1
328.42,2.2,9.49,0.37,11.32,-1.45,13.14
328.46,2.25,9.55,0.42,11.38,-1.4,13.2
328.5,2.3,9.69,0.46,11.54,-1.39,13.38
328.54,2.41,9.68,0.59,11.5,-1.23,13.32
328.58,2.47,9.73,0.65,11.55,-1.16,13.36
328.62,2.53,9.75,0.73,11.55,-1.08,13.36
328.67,2.54,9.76,0.73,11.57,-1.08,13.37
328.71,2.53,9.73,0.73,11.53,-1.07,13.33
328.75,2.5,9.69,0.7,11.49,-1.09,13.29
328.79,2.47,9.65,0.68,11.45,-1.12,13.24
328.83,2.45,9.63,0.65,11.43,-1.15,13.22
328.88,2.42,9.6,0.63,11.39,-1.17,13.19
328.92,2.4,9.58,0.6,11.37,-1.19,13.16
328.96,2.36,9.56,0.56,11.35,-1.23,13.15
329.0,2.32,9.53,0.52,11.34,-1.28,13.14
329.04,2.31,9.51,0.5,11.31,-1.3,13.12
329.08,2.26,9.5,0.45,11.31,-1.35,13.11
329.12,2.22,9.49,0.41,11.31,-1.41,13.12
329.17,2.18,9.48,0.36,11.3,-1.46,13.13
329.21,2.14,9.47,0.31,11.3,-1.52,13.13
329.25,2.16,9.45,0.34,11.27,-1.49,13.1
329.29,2.13,9.44,0.3,11.26,-1.53,13.09
329.33,2.12,9.42,0.3,11.25,-1.53,13.07
329.38,2.11,9.42,0.29,11.24,-1.54,13.07
329.42,2.15,9.45,0.32,11.28,-1.5,13.1
329.46,2.2,9.51,0.37,11.33,-1.46,13.16
329.5,2.25,9.64,0.4,11.49,-1.44,13.34
329.54,2.36,9.63,0.54,11.45,-1.28,13.27
329.58,2.41,9.68,0.59,11.5,-1.23,13.32
329.62,2.47,9.7,0.66,11.5,-1.14,13.31
329.67,2.48,9.71,0.67,11.52,-1.14,13.33
329.71,2.47,9.68,0.66,11.49,-1.14,13.29
329.75,2.44,9.64,0.64,11.44,-1.17,13.25
329.79,2.41,9.61,0.6,11.41,-1.2,13.21
329.83,2.39,9.58,0.59,11.38,-1.21,13.18
329.88,2.36,9.55,0.57,11.34,-1.23,13.14
329.92,2.34,9.53,0.54,11.32,-1.26,13.12
329.96,2.3,9.51,0.5,11.31,-1.3,13.11
330.0,2.28,9.47,0.49,11.27,-1.31,13.07
330.04,2.25,9.46,0.44,11.27,-1.36,13.07
330.08,2.21,9.45,0.4,11.26,-1.41,13.07
330.12,2.17,9.44,0.36,11.25,-1.46,13.07
330.17,2.14,9.43,0.31,11.25,-1.51,13.07
330.21,2.1,9.42,0.27,11.25,-1.56,13.08
330.25,2.11,9.4,0.29,11.22,-1.53,13.04
330.29,2.08,9.38,0.26,11.21,-1.57,13.03
330.33,2.08,9.37,0.25,11.19,-1.57,13.01
330.38,2.08,9.36,0.26,11.18,-1.57,13
330.42,2.11,9.39,0.29,11.21,-1.53,13.03
330.46,2.16,9.43,0.34,11.25,-1.48,13.07
330.5,2.22,9.56,0.38,11.4,-1.45,13.24
330.54,2.31,9.55,0.5,11.37,-1.31,13.18
330.58,2.37,9.6,0.57,11.41,-1.24,13.22
330.62,2.42,9.61,0.63,11.41,-1.17,13.21
330.67,2.44,9.63,0.64,11.42,-1.15,13.22
330.71,2.43,9.6,0.63,11.39,-1.16,13.18
330.75,2.4,9.56,0.61,11.35,-1.17,13.14
330.79,2.38,9.52,0.59,11.31,-1.2,13.09
330.83,2.36,9.49,0.58,11.28,-1.2,13.06
330.88,2.34,9.46,0.56,11.24,-1.22,13.02
330.92,2.32,9.44,0.54,11.22,-1.24,12.99
330.96,2.29,9.42,0.5,11.2,-1.28,12.98
331.0,2.27,9.38,0.5,11.16,-1.28,12.93
331.04,2.24,9.37,0.46,11.15,-1.33,12.93
331.08,2.21,9.35,0.42,11.14,-1.37,12.92
331.12,2.17,9.34,0.38,11.13,-1.41,12.92
331.17,2.14,9.32,0.34,11.12,-1.46,12.92
331.21,2.1,9.31,0.3,11.12,-1.5,12.92
331.25,2.12,9.29,0.32,11.08,-1.47,12.88
331.29,2.09,9.27,0.3,11.07,-1.5,12.86
331.33,2.09,9.25,0.3,11.05,-1.49,12.84
331.38,2.09,9.25,0.31,11.03,-1.48,12.82
331.42,2.13,9.27,0.34,11.05,-1.44,12.84
331.46,2.18,9.31,0.4,11.09,-1.39,12.88
331.5,2.25,9.42,0.46,11.21,-1.33,13
331.54,2.33,9.43,0.56,11.2,-1.22,12.97
331.58,2.37,9.48,0.59,11.26,-1.18,13.04
331.62,2.42,9.49,0.65,11.26,-1.12,13.03
331.67,2.43,9.51,0.66,11.28,-1.11,13.05
331.71,2.41,9.48,0.65,11.24,-1.12,13.01
331.75,2.39,9.44,0.63,11.2,-1.13,12.96
331.79,2.36,9.4,0.6,11.16,-1.16,12.92
331.83,2.35,9.37,0.59,11.13,-1.16,12.89
331.88,2.33,9.34,0.58,11.09,-1.17,12.84
331.92,2.31,9.31,0.56,11.06,-1.19,12.81
331.96,2.28,9.29,0.53,11.05,-1.23,12.8
332.0,2.27,9.26,0.53,11,-1.22,12.75
332.04,2.24,9.24,0.49,10.99,-1.26,12.74
332.08,2.22,9.22,0.46,10.97,-1.29,12.73
332.12,2.18,9.21,0.42,10.97,-1.33,12.72
332.17,2.15,9.19,0.39,10.96,-1.37,12.72
332.21,2.12,9.18,0.35,10.95,-1.41,12.72
332.25,2.13,9.16,0.37,10.92,-1.39,12.68
332.29,2.11,9.15,0.35,10.91,-1.42,12.67
332.33,2.1,9.13,0.34,10.89,-1.42,12.65
332.38,2.1,9.13,0.34,10.88,-1.41,12.64
332.42,2.13,9.15,0.38,10.9,-1.37,12.65
332.46,2.18,9.19,0.43,10.94,-1.32,12.69
332.5,2.24,9.29,0.48,11.06,-1.28,12.82
332.54,2.32,9.3,0.58,11.05,-1.17,12.79
332.58,2.36,9.36,0.61,11.11,-1.14,12.86
332.62,2.41,9.37,0.67,11.11,-1.07,12.85
332.67,2.41,9.39,0.67,11.13,-1.07,12.88
332.71,2.41,9.36,0.67,11.09,-1.07,12.83
332.75,2.38,9.31,0.65,11.05,-1.09,12.78
332.79,2.36,9.28,0.63,11.01,-1.11,12.74
332.83,2.34,9.26,0.62,10.98,-1.11,12.71
332.88,2.33,9.22,0.6,10.94,-1.12,12.66
332.92,2.31,9.19,0.58,10.91,-1.14,12.64
332.96,2.27,9.17,0.55,10.9,-1.18,12.62
333.0,2.27,9.13,0.55,10.85,-1.16,12.57
333.04,2.24,9.12,0.52,10.83,-1.2,12.55
333.08,2.21,9.11,0.48,10.83,-1.24,12.56
333.12,2.17,9.09,0.44,10.82,-1.29,12.55
333.17,2.14,9.08,0.41,10.81,-1.32,12.54
333.21,2.11,9.07,0.37,10.81,-1.37,12.55
333.25,2.12,9.05,0.38,10.78,-1.35,12.51
333.29,2.09,9.04,0.36,10.78,-1.38,12.51
333.33,2.07,9.03,0.33,10.77,-1.41,12.51
333.38,2.07,9.03,0.33,10.77,-1.41,12.51
333.42,2.1,9.05,0.36,10.79,-1.38,12.53
333.46,2.14,9.1,0.4,10.84,-1.34,12.58
333.5,2.19,9.18,0.45,10.92,-1.3,12.67
333.54,2.25,9.22,0.5,10.96,-1.24,12.7
333.58,2.28,9.27,0.53,11.02,-1.21,12.77
333.62,2.33,9.28,0.6,11.02,-1.14,12.75
333.67,2.34,9.29,0.6,11.03,-1.13,12.77
333.71,2.33,9.26,0.59,11,-1.14,12.73
333.75,2.3,9.22,0.58,10.95,-1.15,12.67
333.79,2.29,9.18,0.57,10.9,-1.15,12.62
333.83,2.28,9.15,0.57,10.86,-1.15,12.58
333.88,2.28,9.11,0.57,10.81,-1.13,12.52
333.92,2.26,9.08,0.56,10.79,-1.15,12.49
333.96,2.24,9.06,0.53,10.77,-1.17,12.47
334.0,2.23,9.02,0.54,10.72,-1.16,12.41
334.04,2.21,9.01,0.51,10.7,-1.19,12.4
334.08,2.17,8.99,0.47,10.7,-1.23,12.4
334.12,2.15,8.98,0.44,10.68,-1.27,12.39
334.17,2.12,8.96,0.41,10.67,-1.3,12.38
334.21,2.09,8.95,0.38,10.66,-1.33,12.37
334.25,2.11,8.93,0.4,10.63,-1.3,12.34
334.29,2.09,8.92,0.38,10.62,-1.33,12.33
334.33,2.07,8.9,0.36,10.61,-1.34,12.32
334.38,2.08,8.89,0.37,10.6,-1.33,12.3
334.42,2.11,8.91,0.41,10.61,-1.29,12.31
334.46,2.15,8.96,0.44,10.66,-1.26,12.36
334.5,2.21,9.02,0.51,10.72,-1.2,12.43
334.54,2.26,9.07,0.55,10.78,-1.15,12.48
334.58,2.29,9.12,0.58,10.83,-1.12,12.54
334.62,2.35,9.13,0.65,10.82,-1.04,12.52
334.67,2.35,9.14,0.66,10.83,-1.04,12.53
334.71,2.34,9.11,0.65,10.8,-1.04,12.49
334.75,2.32,9.06,0.64,10.75,-1.04,12.43
334.79,2.32,9.02,0.64,10.7,-1.04,12.37
334.83,2.32,8.99,0.65,10.66,-1.02,12.33
334.88,2.31,8.95,0.66,10.61,-1,12.27
334.92,2.3,8.92,0.65,10.58,-1.01,12.23
334.96,2.28,8.9,0.62,10.56,-1.04,12.21
335.0,2.28,8.86,0.63,10.51,-1.02,12.16
335.04,2.25,8.85,0.6,10.5,-1.05,12.16
335.08,2.22,8.84,0.56,10.5,-1.1,12.15
335.12,2.19,8.83,0.53,10.49,-1.13,12.15
335.17,2.16,8.82,0.5,10.48,-1.17,12.15
335.21,2.14,8.81,0.47,10.48,-1.2,12.14
335.25,2.15,8.79,0.49,10.45,-1.17,12.11
335.29,2.13,8.78,0.47,10.44,-1.19,12.1
335.33,2.12,8.77,0.45,10.43,-1.21,12.09
335.38,2.13,8.76,0.47,10.41,-1.19,12.07
335.42,2.16,8.78,0.5,10.43,-1.15,12.09
335.46,2.2,8.82,0.54,10.48,-1.12,12.14
335.5,2.25,8.89,0.6,10.55,-1.06,12.21
335.54,2.3,8.95,0.64,10.61,-1.03,12.27
335.58,2.33,9,0.67,10.67,-1,12.33
335.62,2.38,9.01,0.72,10.67,-0.93,12.33
335.67,2.39,9.03,0.73,10.69,-0.93,12.35
335.71,2.38,9,0.72,10.66,-0.93,12.31
335.75,2.36,8.96,0.71,10.61,-0.94,12.26
335.79,2.35,8.92,0.71,10.57,-0.94,12.21
335.83,2.35,8.89,0.72,10.53,-0.92,12.17
335.88,2.35,8.85,0.72,10.48,-0.9,12.11
335.92,2.34,8.83,0.71,10.45,-0.91,12.08
335.96,2.31,8.81,0.68,10.44,-0.94,12.06
336.0,2.31,8.78,0.7,10.39,-0.92,12.01
336.04,2.29,8.76,0.67,10.38,-0.95,12
336.08,2.25,8.75,0.63,10.38,-1,12.01
336.12,2.23,8.74,0.6,10.37,-1.02,11.99
336.17,2.2,8.74,0.57,10.37,-1.06,12
336.21,2.18,8.72,0.54,10.35,-1.09,11.99
336.25,2.19,8.7,0.56,10.33,-1.06,11.96
336.29,2.18,8.69,0.55,10.32,-1.08,11.95
336.33,2.16,8.68,0.53,10.31,-1.1,11.94
336.38,2.17,8.67,0.55,10.3,-1.08,11.92
336.42,2.2,8.7,0.58,10.32,-1.04,11.94
336.46,2.24,8.74,0.61,10.37,-1.01,11.99
336.5,2.3,8.81,0.67,10.44,-0.96,12.07
336.54,2.34,8.87,0.7,10.51,-0.93,12.14
336.58,2.37,8.92,0.73,10.56,-0.9,12.2
336.62,2.42,8.94,0.79,10.57,-0.84,12.2
336.67,2.43,8.95,0.79,10.59,-0.84,12.22
336.71,2.41,8.93,0.78,10.56,-0.85,12.19
336.75,2.39,8.9,0.77,10.52,-0.86,12.15
336.79,2.38,8.86,0.76,10.48,-0.86,12.11
336.83,2.38,8.83,0.77,10.45,-0.85,12.06
