FRACHOURS, 2SIGMALO, 2SIGMAHI, 3SIGMALO, 3SIGMAHI, 4SIGMALO, 4SIGMAHI
315.42,-2.58,11.1,-6,14.52,-9.41,17.94
315.46,-1.77,11.66,-5.13,15.02,-8.49,18.38
315.5,-1.13,12.3,-4.48,15.66,-7.84,19.02
315.54,-0.78,12.96,-4.21,16.4,-7.65,19.83
315.58,-0.67,13.28,-4.16,16.76,-7.64,20.25
315.62,-0.7,13.23,-4.18,16.72,-7.66,20.2
315.67,-0.88,12.94,-4.34,16.4,-7.8,19.85
315.71,-1.2,12.42,-4.61,15.83,-8.01,19.23
315.75,-1.54,11.89,-4.9,15.25,-8.25,18.6
315.79,-1.83,11.52,-5.17,14.86,-8.5,18.19
315.83,-2.1,11.26,-5.43,14.6,-8.77,17.93
315.88,-2.29,11.04,-5.63,14.38,-8.96,17.71
315.92,-2.49,10.89,-5.83,14.24,-9.18,17.58
315.96,-2.67,10.77,-6.03,14.14,-9.39,17.5
316.0,-2.83,10.67,-6.2,14.04,-9.58,17.41
316.04,-2.97,10.55,-6.35,13.93,-9.73,17.31
316.08,-3.1,10.45,-6.48,13.83,-9.87,17.22
316.12,-3.22,10.37,-6.62,13.77,-10.02,17.17
316.17,-3.31,10.29,-6.71,13.69,-10.11,17.09
316.21,-3.39,10.21,-6.79,13.61,-10.19,17.01
316.25,-3.49,10.14,-6.9,13.54,-10.31,16.95
316.29,-3.59,10.09,-7.01,13.51,-10.42,16.93
316.33,-3.58,10.17,-7.01,13.6,-10.45,17.04
316.38,-3.3,10.48,-6.74,13.92,-10.18,17.37
316.42,-2.69,10.97,-6.1,14.38,-9.51,17.79
316.46,-1.89,11.54,-5.25,14.9,-8.61,18.25
316.5,-1.26,12.18,-4.62,15.54,-7.98,18.9
316.54,-0.92,12.84,-4.36,16.28,-7.8,19.72
316.58,-0.8,13.15,-4.29,16.64,-7.78,20.12
316.62,-0.82,13.11,-4.31,16.59,-7.79,20.08
316.67,-1,12.81,-4.45,16.26,-7.91,19.71
316.71,-1.3,12.27,-4.7,15.66,-8.09,19.06
316.75,-1.62,11.73,-4.96,15.07,-8.3,18.4
316.79,-1.9,11.36,-5.21,14.67,-8.52,17.99
316.83,-2.15,11.09,-5.47,14.41,-8.78,17.72
316.88,-2.35,10.88,-5.65,14.18,-8.96,17.49
316.92,-2.53,10.73,-5.85,14.04,-9.17,17.36
316.96,-2.71,10.61,-6.04,13.94,-9.37,17.27
317.0,-2.86,10.49,-6.19,13.83,-9.53,17.16
317.04,-2.99,10.37,-6.33,13.71,-9.67,17.05
317.08,-3.11,10.26,-6.45,13.6,-9.8,16.95
317.12,-3.22,10.18,-6.57,13.53,-9.92,16.88
317.17,-3.31,10.1,-6.66,13.45,-10.02,16.81
317.21,-3.39,10.02,-6.74,13.37,-10.09,16.72
317.25,-3.49,9.95,-6.84,13.31,-10.2,16.66
317.29,-3.57,9.9,-6.93,13.26,-10.3,16.63
317.33,-3.56,9.97,-6.95,13.36,-10.33,16.74
317.38,-3.31,10.3,-6.71,13.7,-10.11,17.1
317.42,-2.73,10.8,-6.11,14.19,-9.5,17.57
317.46,-1.97,11.38,-5.3,14.72,-8.64,18.06
317.5,-1.35,12.03,-4.7,15.37,-8.04,18.72
317.54,-1.02,12.68,-4.45,16.11,-7.87,19.54
317.58,-0.9,12.99,-4.37,16.46,-7.85,19.93
317.62,-0.92,12.95,-4.39,16.42,-7.86,19.88
317.67,-1.08,12.64,-4.52,16.07,-7.95,19.51
317.71,-1.37,12.1,-4.73,15.47,-8.1,18.83
317.75,-1.66,11.55,-4.97,14.86,-8.27,18.16
317.79,-1.92,11.18,-5.2,14.46,-8.47,17.74
317.83,-2.17,10.92,-5.44,14.19,-8.71,17.46
317.88,-2.35,10.7,-5.61,13.97,-8.88,17.23
317.92,-2.53,10.55,-5.8,13.82,-9.07,17.09
317.96,-2.7,10.43,-5.98,13.71,-9.26,16.99
318.0,-2.84,10.31,-6.13,13.59,-9.41,16.88
318.04,-2.97,10.18,-6.25,13.47,-9.54,16.76
318.08,-3.08,10.07,-6.37,13.36,-9.65,16.65
318.12,-3.18,9.99,-6.47,13.28,-9.77,16.58
318.17,-3.27,9.91,-6.56,13.2,-9.86,16.49
318.21,-3.34,9.83,-6.63,13.12,-9.92,16.41
318.25,-3.44,9.76,-6.74,13.06,-10.04,16.36
318.29,-3.52,9.72,-6.82,13.02,-10.13,16.33
318.33,-3.51,9.78,-6.83,13.1,-10.15,16.42
318.38,-3.25,10.09,-6.59,13.42,-9.92,16.75
318.42,-2.69,10.59,-6.02,13.91,-9.34,17.23
318.46,-1.98,11.19,-5.27,14.48,-8.56,17.77
318.5,-1.41,11.86,-4.72,15.17,-8.04,18.49
318.54,-1.09,12.53,-4.5,15.94,-7.9,19.34
318.58,-0.98,12.84,-4.43,16.29,-7.89,19.75
318.62,-1,12.8,-4.45,16.24,-7.89,19.69
318.67,-1.15,12.49,-4.56,15.9,-7.97,19.3
318.71,-1.41,11.94,-4.75,15.27,-8.08,18.61
318.75,-1.68,11.38,-4.95,14.65,-8.21,17.91
318.79,-1.92,11,-5.15,14.23,-8.38,17.46
318.83,-2.15,10.74,-5.37,13.96,-8.59,17.18
318.88,-2.32,10.51,-5.53,13.72,-8.74,16.93
318.92,-2.49,10.36,-5.7,13.57,-8.92,16.78
318.96,-2.65,10.23,-5.87,13.45,-9.09,16.67
319.0,-2.78,10.11,-6,13.33,-9.22,16.55
319.04,-2.9,9.98,-6.12,13.2,-9.34,16.43
319.08,-3,9.88,-6.23,13.1,-9.45,16.32
319.12,-3.11,9.8,-6.34,13.03,-9.56,16.26
319.17,-3.2,9.73,-6.43,12.96,-9.66,16.2
319.21,-3.27,9.66,-6.5,12.89,-9.73,16.13
319.25,-3.36,9.61,-6.61,12.85,-9.85,16.1
319.29,-3.44,9.56,-6.69,12.82,-9.95,16.07
319.33,-3.44,9.62,-6.7,12.89,-9.97,16.15
319.38,-3.2,9.93,-6.49,13.21,-9.77,16.5
319.42,-2.69,10.46,-5.98,13.75,-9.26,17.03
319.46,-2.03,11.08,-5.31,14.36,-8.59,17.63
319.5,-1.51,11.77,-4.83,15.09,-8.15,18.41
319.54,-1.21,12.46,-4.63,15.88,-8.05,19.3
319.58,-1.1,12.76,-4.57,16.23,-8.03,19.69
319.62,-1.11,12.71,-4.57,16.17,-8.03,19.63
319.67,-1.26,12.4,-4.67,15.82,-8.09,19.23
319.71,-1.51,11.85,-4.85,15.19,-8.19,18.53
319.75,-1.77,11.31,-5.04,14.58,-8.3,17.85
319.79,-1.99,10.94,-5.22,14.17,-8.45,17.4
319.83,-2.2,10.67,-5.42,13.88,-8.64,17.1
319.88,-2.37,10.45,-5.57,13.65,-8.77,16.85
319.92,-2.53,10.28,-5.73,13.48,-8.93,16.69
319.96,-2.66,10.15,-5.87,13.35,-9.07,16.55
320.0,-2.79,10.02,-5.99,13.22,-9.19,16.42
320.04,-2.9,9.89,-6.1,13.08,-9.29,16.28
320.08,-3,9.76,-6.19,12.95,-9.38,16.15
320.12,-3.1,9.69,-6.3,12.88,-9.49,16.08
320.17,-3.19,9.61,-6.39,12.81,-9.59,16.01
320.21,-3.25,9.53,-6.45,12.72,-9.64,15.92
320.25,-3.35,9.47,-6.55,12.67,-9.76,15.88
320.29,-3.43,9.41,-6.64,12.62,-9.85,15.84
320.33,-3.43,9.46,-6.65,12.69,-9.88,15.91
320.38,-3.22,9.77,-6.46,13.01,-9.71,16.26
320.42,-2.75,10.3,-6.01,13.57,-9.28,16.83
320.46,-2.15,10.95,-5.42,14.22,-8.69,17.49
320.5,-1.66,11.65,-4.99,14.98,-8.31,18.31
320.54,-1.39,12.34,-4.82,15.77,-8.25,19.2
320.58,-1.27,12.64,-4.75,16.11,-8.22,19.59
320.62,-1.28,12.59,-4.75,16.06,-8.22,19.52
320.67,-1.42,12.28,-4.85,15.7,-8.28,19.13
320.71,-1.66,11.72,-5,15.07,-8.35,18.41
320.75,-1.9,11.18,-5.17,14.45,-8.44,17.73
320.79,-2.12,10.82,-5.35,14.05,-8.58,17.29
320.83,-2.32,10.55,-5.53,13.77,-8.75,16.98
320.88,-2.47,10.34,-5.67,13.54,-8.87,16.74
320.92,-2.62,10.18,-5.82,13.38,-9.02,16.58
320.96,-2.76,10.04,-5.96,13.25,-9.16,16.45
321.0,-2.89,9.92,-6.09,13.12,-9.29,16.32
321.04,-3,9.79,-6.19,12.98,-9.39,16.18
321.08,-3.1,9.66,-6.29,12.85,-9.48,16.04
321.12,-3.2,9.58,-6.4,12.78,-9.59,15.98
321.17,-3.28,9.51,-6.48,12.71,-9.68,15.9
321.21,-3.34,9.43,-6.54,12.62,-9.73,15.81
321.25,-3.44,9.38,-6.64,12.58,-9.85,15.79
321.29,-3.53,9.34,-6.74,12.55,-9.96,15.77
321.33,-3.55,9.39,-6.78,12.62,-10.01,15.86
321.38,-3.36,9.69,-6.62,12.95,-9.88,16.21
321.42,-2.92,10.22,-6.2,13.5,-9.48,16.79
321.46,-2.32,10.84,-5.61,14.13,-8.9,17.41
321.5,-1.85,11.53,-5.19,14.87,-8.53,18.21
321.54,-1.6,12.2,-5.05,15.65,-8.5,19.1
321.58,-1.49,12.51,-4.99,16,-8.49,19.5
321.62,-1.52,12.47,-5.02,15.96,-8.51,19.46
321.67,-1.66,12.17,-5.12,15.63,-8.58,19.09
321.71,-1.89,11.62,-5.27,15,-8.64,18.38
321.75,-2.13,11.09,-5.44,14.39,-8.74,17.7
321.79,-2.34,10.73,-5.61,14,-8.88,17.27
321.83,-2.54,10.47,-5.79,13.72,-9.04,16.97
321.88,-2.68,10.26,-5.92,13.49,-9.15,16.73
321.92,-2.83,10.1,-6.06,13.34,-9.29,16.57
321.96,-2.96,9.97,-6.19,13.21,-9.43,16.44
322.0,-3.08,9.85,-6.31,13.08,-9.55,16.31
322.04,-3.2,9.72,-6.43,12.95,-9.65,16.18
322.08,-3.3,9.6,-6.52,12.82,-9.75,16.05
322.12,-3.4,9.52,-6.63,12.75,-9.86,15.99
322.17,-3.48,9.45,-6.71,12.68,-9.94,15.92
322.21,-3.55,9.37,-6.78,12.6,-10.01,15.83
322.25,-3.65,9.32,-6.89,12.56,-10.13,15.81
322.29,-3.73,9.28,-6.99,12.53,-10.24,15.79
322.33,-3.76,9.34,-7.03,12.61,-10.3,15.88
322.38,-3.58,9.63,-6.88,12.94,-10.19,16.24
322.42,-3.16,10.16,-6.49,13.49,-9.82,16.82
322.46,-2.55,10.76,-5.88,14.08,-9.21,17.41
322.5,-2.07,11.41,-5.44,14.78,-8.81,18.16
322.54,-1.81,12.07,-5.28,15.54,-8.75,19.01
322.58,-1.69,12.36,-5.2,15.87,-8.71,19.38
322.62,-1.71,12.32,-5.22,15.83,-8.73,19.34
322.67,-1.85,12.02,-5.32,15.49,-8.78,18.96
322.71,-2.08,11.48,-5.47,14.87,-8.86,18.26
322.75,-2.33,10.97,-5.66,14.29,-8.98,17.62
322.79,-2.56,10.63,-5.86,13.92,-9.15,17.22
322.83,-2.76,10.37,-6.04,13.65,-9.32,16.93
322.88,-2.92,10.17,-6.19,13.44,-9.46,16.71
322.92,-3.07,10.02,-6.34,13.29,-9.61,16.56
322.96,-3.2,9.89,-6.47,13.16,-9.75,16.44
323.0,-3.33,9.77,-6.61,13.05,-9.88,16.32
323.04,-3.45,9.65,-6.72,12.93,-10,16.2
323.08,-3.56,9.54,-6.84,12.82,-10.11,16.09
323.12,-3.67,9.48,-6.96,12.77,-10.25,16.05
323.17,-3.75,9.41,-7.05,12.71,-10.34,16
323.21,-3.83,9.35,-7.13,12.64,-10.42,15.94
323.25,-3.93,9.3,-7.24,12.61,-10.55,15.91
323.29,-4.02,9.26,-7.34,12.58,-10.67,15.91
323.33,-4.05,9.31,-7.39,12.66,-10.73,16
323.38,-3.86,9.59,-7.22,12.95,-10.59,16.31
323.42,-3.42,10.08,-6.79,13.46,-10.17,16.83
323.46,-2.77,10.64,-6.12,13.99,-9.48,17.34
323.5,-2.26,11.28,-5.64,14.66,-9.03,18.04
323.54,-1.97,11.91,-5.44,15.38,-8.91,18.85
323.58,-1.83,12.2,-5.33,15.7,-8.84,19.21
323.62,-1.85,12.17,-5.36,15.67,-8.86,19.18
323.67,-1.99,11.87,-5.46,15.34,-8.92,18.8
323.71,-2.23,11.34,-5.63,14.73,-9.02,18.12
323.75,-2.5,10.84,-5.83,14.17,-9.17,17.5
323.79,-2.73,10.5,-6.04,13.81,-9.35,17.12
323.83,-2.94,10.24,-6.23,13.54,-9.53,16.83
323.88,-3.09,10.05,-6.38,13.33,-9.66,16.62
323.92,-3.25,9.91,-6.54,13.2,-9.83,16.48
323.96,-3.38,9.76,-6.67,13.05,-9.95,16.33
324.0,-3.5,9.64,-6.78,12.92,-10.07,16.2
324.04,-3.61,9.51,-6.89,12.79,-10.17,16.07
324.08,-3.7,9.38,-6.97,12.65,-10.24,15.92
324.12,-3.8,9.3,-7.08,12.57,-10.35,15.85
324.17,-3.89,9.23,-7.17,12.51,-10.44,15.79
324.21,-3.95,9.15,-7.22,12.42,-10.5,15.69
324.25,-4.04,9.09,-7.32,12.37,-10.6,15.66
324.29,-4.13,9.05,-7.42,12.35,-10.71,15.64
324.33,-4.15,9.1,-7.47,12.41,-10.78,15.73
324.38,-3.96,9.36,-7.3,12.69,-10.63,16.02
324.42,-3.51,9.85,-6.86,13.19,-10.2,16.53
324.46,-2.89,10.4,-6.21,13.72,-9.53,17.04
324.5,-2.39,11.04,-5.75,14.39,-9.11,17.75
324.54,-2.12,11.67,-5.56,15.12,-9.01,18.57
324.58,-2.01,11.97,-5.51,15.46,-9,18.96
324.62,-2.04,11.94,-5.53,15.43,-9.03,18.92
324.67,-2.19,11.65,-5.65,15.11,-9.11,18.57
324.71,-2.44,11.13,-5.84,14.53,-9.23,17.92
324.75,-2.71,10.65,-6.05,13.99,-9.39,17.33
324.79,-2.95,10.32,-6.27,13.64,-9.59,16.96
324.83,-3.16,10.07,-6.47,13.38,-9.78,16.68
324.88,-3.32,9.87,-6.62,13.17,-9.91,16.47
324.92,-3.47,9.73,-6.77,13.04,-10.08,16.34
324.96,-3.6,9.58,-6.9,12.88,-10.2,16.18
325.0,-3.73,9.46,-7.02,12.76,-10.32,16.06
325.04,-3.83,9.33,-7.12,12.62,-10.41,15.91
325.08,-3.93,9.21,-7.22,12.49,-10.5,15.78
325.12,-4.06,9.15,-7.36,12.45,-10.66,15.75
325.17,-4.17,9.1,-7.48,12.41,-10.8,15.73
325.21,-4.24,9.02,-7.56,12.34,-10.87,15.65
325.25,-4.32,8.96,-7.64,12.28,-10.96,15.6
325.29,-4.43,8.93,-7.77,12.27,-11.11,15.62
325.33,-4.47,8.99,-7.84,12.36,-11.21,15.72
325.38,-4.29,9.24,-7.67,12.62,-11.05,16.01
325.42,-3.86,9.74,-7.26,13.14,-10.66,16.54
325.46,-3.26,10.33,-6.65,13.73,-10.05,17.13
325.5,-2.78,10.98,-6.22,14.43,-9.66,17.87
325.54,-2.5,11.62,-6.03,15.14,-9.56,18.67
325.58,-2.39,11.9,-5.96,15.47,-9.53,19.05
325.62,-2.42,11.87,-5.99,15.45,-9.56,19.02
325.67,-2.57,11.59,-6.12,15.14,-9.66,18.68
325.71,-2.84,11.09,-6.32,14.58,-9.81,18.06
325.75,-3.13,10.63,-6.56,14.07,-10,17.5
325.79,-3.38,10.33,-6.81,13.76,-10.24,17.19
325.83,-3.61,10.1,-7.03,13.52,-10.46,16.95
325.88,-3.78,9.91,-7.2,13.34,-10.62,16.76
325.92,-3.93,9.79,-7.37,13.22,-10.8,16.65
325.96,-4.07,9.64,-7.5,13.07,-10.92,16.5
326.0,-4.19,9.53,-7.63,12.96,-11.06,16.39
326.04,-4.32,9.43,-7.75,12.87,-11.19,16.3
326.08,-4.43,9.33,-7.88,12.77,-11.32,16.21
326.12,-4.57,9.28,-8.04,12.75,-11.5,16.21
326.17,-4.68,9.24,-8.17,12.72,-11.65,16.2
326.21,-4.76,9.18,-8.25,12.67,-11.73,16.15
326.25,-4.84,9.13,-8.33,12.62,-11.83,16.11
326.29,-4.94,9.11,-8.46,12.62,-11.97,16.14
326.33,-4.99,9.16,-8.53,12.7,-12.06,16.23
326.38,-4.79,9.39,-8.33,12.93,-11.88,16.48
326.42,-4.29,9.82,-7.82,13.35,-11.35,16.88
326.46,-3.64,10.36,-7.14,13.86,-10.64,17.36
326.5,-3.14,10.98,-6.67,14.51,-10.2,18.04
326.54,-2.84,11.6,-6.45,15.21,-10.06,18.82
326.58,-2.72,11.88,-6.37,15.53,-10.02,19.18
326.62,-2.75,11.86,-6.4,15.51,-10.05,19.16
326.67,-2.91,11.58,-6.53,15.2,-10.15,18.82
326.71,-3.18,11.1,-6.76,14.68,-10.33,18.25
326.75,-3.48,10.66,-7.02,14.2,-10.55,17.74
326.79,-3.75,10.39,-7.28,13.92,-10.81,17.46
326.83,-3.97,10.18,-7.51,13.71,-11.05,17.25
326.88,-4.16,10.01,-7.7,13.56,-11.24,17.1
326.92,-4.32,9.9,-7.88,13.45,-11.44,17.01
326.96,-4.47,9.77,-8.02,13.33,-11.58,16.89
327.0,-4.6,9.66,-8.16,13.22,-11.72,16.78
327.04,-4.72,9.56,-8.29,13.13,-11.86,16.7
327.08,-4.84,9.46,-8.42,13.04,-11.99,16.62
327.12,-4.96,9.41,-8.55,13.01,-12.15,16.6
327.17,-5.07,9.38,-8.68,12.99,-12.29,16.6
327.21,-5.14,9.32,-8.75,12.93,-12.36,16.54
327.25,-5.21,9.26,-8.83,12.88,-12.44,16.5
327.29,-5.31,9.24,-8.94,12.88,-12.58,16.52
327.33,-5.34,9.28,-8.99,12.93,-12.64,16.59
327.38,-5.13,9.49,-8.79,13.15,-12.45,16.81
327.42,-4.63,9.9,-8.26,13.53,-11.9,17.16
327.46,-3.95,10.39,-7.53,13.97,-11.12,17.55
327.5,-3.41,10.97,-7,14.56,-10.6,18.15
327.54,-3.08,11.55,-6.74,15.21,-10.4,18.86
327.58,-2.95,11.82,-6.64,15.51,-10.33,19.2
327.62,-2.95,11.79,-6.64,15.47,-10.33,19.16
327.67,-3.1,11.51,-6.75,15.16,-10.4,18.81
327.71,-3.38,11.03,-6.98,14.64,-10.58,18.24
327.75,-3.68,10.6,-7.25,14.17,-10.82,17.75
327.79,-3.95,10.34,-7.52,13.91,-11.09,17.49
327.83,-4.18,10.14,-7.76,13.72,-11.34,17.3
327.88,-4.37,9.99,-7.95,13.58,-11.54,17.17
327.92,-4.54,9.88,-8.14,13.49,-11.75,17.09
327.96,-4.68,9.76,-8.29,13.37,-11.9,16.98
328.0,-4.82,9.66,-8.44,13.27,-12.06,16.89
328.04,-4.95,9.55,-8.57,13.18,-12.2,16.8
328.08,-5.06,9.46,-8.69,13.09,-12.32,16.72
328.12,-5.18,9.4,-8.83,13.04,-12.47,16.69
328.17,-5.29,9.36,-8.95,13.02,-12.61,16.68
328.21,-5.36,9.3,-9.02,12.96,-12.69,16.63
328.25,-5.43,9.25,-9.1,12.92,-12.77,16.58
328.29,-5.52,9.22,-9.21,12.91,-12.89,16.6
328.33,-5.54,9.24,-9.24,12.93,-12.93,16.63
328.38,-5.32,9.43,-9.01,13.11,-12.7,16.8
328.42,-4.81,9.82,-8.47,13.47,-12.12,17.13
328.46,-4.11,10.28,-7.71,13.88,-11.3,17.47
328.5,-3.55,10.83,-7.15,14.43,-10.74,18.03
328.54,-3.21,11.4,-6.86,15.05,-10.51,18.7
328.58,-3.06,11.65,-6.73,15.33,-10.41,19.01
328.62,-3.05,11.62,-6.72,15.29,-10.38,18.96
328.67,-3.2,11.34,-6.83,14.98,-10.47,18.61
328.71,-3.48,10.89,-7.08,14.48,-10.67,18.07
328.75,-3.79,10.47,-7.36,14.04,-10.93,17.61
328.79,-4.06,10.22,-7.63,13.79,-11.21,17.36
328.83,-4.29,10.03,-7.87,13.61,-11.46,17.19
328.88,-4.48,9.89,-8.07,13.48,-11.67,17.07
328.92,-4.66,9.79,-8.27,13.4,-11.88,17.01
328.96,-4.8,9.67,-8.42,13.28,-12.04,16.9
329.0,-4.94,9.57,-8.57,13.2,-12.2,16.83
329.04,-5.07,9.48,-8.71,13.11,-12.34,16.75
329.08,-5.19,9.38,-8.83,13.02,-12.47,16.67
329.12,-5.3,9.32,-8.96,12.98,-12.61,16.63
329.17,-5.4,9.28,-9.08,12.95,-12.75,16.62
329.21,-5.47,9.22,-9.15,12.9,-12.82,16.57
329.25,-5.55,9.17,-9.23,12.85,-12.91,16.53
329.29,-5.63,9.15,-9.33,12.84,-13.02,16.54
329.33,-5.64,9.16,-9.34,12.86,-13.04,16.56
329.38,-5.42,9.33,-9.11,13.01,-12.8,16.7
329.42,-4.9,9.69,-8.54,13.34,-12.19,16.98
329.46,-4.18,10.13,-7.76,13.71,-11.34,17.29
329.5,-3.61,10.66,-7.17,14.23,-10.74,17.8
329.54,-3.25,11.21,-6.86,14.82,-10.47,18.43
329.58,-3.09,11.45,-6.72,15.09,-10.36,18.72
329.62,-3.08,11.42,-6.7,15.05,-10.33,18.67
329.67,-3.22,11.15,-6.81,14.75,-10.41,18.34
329.71,-3.5,10.71,-7.06,14.26,-10.61,17.82
329.75,-3.81,10.31,-7.34,13.84,-10.87,17.37
329.79,-4.08,10.06,-7.61,13.59,-11.15,17.12
329.83,-4.3,9.87,-7.84,13.41,-11.39,16.95
329.88,-4.49,9.73,-8.04,13.28,-11.59,16.84
329.92,-4.66,9.63,-8.24,13.21,-11.81,16.78
329.96,-4.81,9.51,-8.39,13.09,-11.97,16.67
330.0,-4.95,9.42,-8.54,13.01,-12.13,16.6
330.04,-5.07,9.32,-8.67,12.92,-12.27,16.52
330.08,-5.19,9.22,-8.79,12.82,-12.39,16.43
330.12,-5.3,9.15,-8.91,12.77,-12.53,16.38
330.17,-5.4,9.11,-9.03,12.74,-12.65,16.36
330.21,-5.48,9.06,-9.11,12.7,-12.74,16.33
330.25,-5.55,9.01,-9.19,12.65,-12.83,16.29
330.29,-5.63,8.98,-9.28,12.64,-12.93,16.29
330.33,-5.64,8.99,-9.3,12.65,-12.95,16.3
330.38,-5.42,9.15,-9.06,12.79,-12.7,16.43
330.42,-4.89,9.52,-8.49,13.12,-12.1,16.72
330.46,-4.18,9.95,-7.72,13.49,-11.25,17.02
330.5,-3.61,10.48,-7.13,14,-10.65,17.52
330.54,-3.26,11.02,-6.84,14.59,-10.41,18.16
330.58,-3.11,11.26,-6.7,14.85,-10.3,18.45
330.62,-3.09,11.22,-6.67,14.79,-10.25,18.37
330.67,-3.23,10.95,-6.78,14.49,-10.32,18.04
330.71,-3.51,10.5,-7.02,14,-10.52,17.5
330.75,-3.82,10.09,-7.3,13.56,-10.78,17.04
330.79,-4.08,9.83,-7.56,13.31,-11.04,16.79
330.83,-4.3,9.65,-7.79,13.14,-11.28,16.63
330.88,-4.49,9.52,-7.99,13.02,-11.49,16.52
330.92,-4.67,9.43,-8.19,12.95,-11.71,16.47
330.96,-4.81,9.3,-8.34,12.83,-11.86,16.35
331.0,-4.95,9.2,-8.48,12.73,-12.02,16.27
331.04,-5.07,9.09,-8.6,12.63,-12.14,16.17
331.08,-5.18,8.99,-8.72,12.53,-12.26,16.08
331.12,-5.29,8.93,-8.85,12.49,-12.41,16.05
331.17,-5.4,8.9,-8.97,12.47,-12.54,16.05
331.21,-5.48,8.86,-9.06,12.45,-12.65,16.03
331.25,-5.56,8.82,-9.15,12.41,-12.75,16.01
331.29,-5.64,8.8,-9.25,12.4,-12.86,16.01
331.33,-5.65,8.79,-9.26,12.4,-12.87,16.01
331.38,-5.43,8.94,-9.02,12.54,-12.61,16.13
331.42,-4.9,9.29,-8.45,12.84,-12,16.39
331.46,-4.2,9.73,-7.69,13.21,-11.17,16.7
331.5,-3.64,10.25,-7.11,13.73,-10.59,17.2
331.54,-3.3,10.79,-6.82,14.31,-10.35,17.83
331.58,-3.15,11.02,-6.7,14.57,-10.24,18.11
331.62,-3.15,10.99,-6.68,14.52,-10.21,18.05
331.67,-3.29,10.71,-6.79,14.21,-10.29,17.71
331.71,-3.56,10.26,-7.02,13.72,-10.48,17.18
331.75,-3.87,9.86,-7.3,13.3,-10.73,16.73
331.79,-4.12,9.61,-7.56,13.05,-10.99,16.48
331.83,-4.35,9.43,-7.79,12.88,-11.24,16.33
331.88,-4.53,9.3,-7.99,12.76,-11.45,16.22
331.92,-4.71,9.22,-8.19,12.7,-11.67,16.18
331.96,-4.85,9.09,-8.34,12.58,-11.82,16.06
332.0,-4.99,8.99,-8.48,12.48,-11.97,15.97
332.04,-5.11,8.88,-8.61,12.38,-12.1,15.88
332.08,-5.22,8.78,-8.72,12.28,-12.22,15.78
332.12,-5.33,8.72,-8.85,12.23,-12.36,15.75
332.17,-5.44,8.68,-8.97,12.21,-12.5,15.74
332.21,-5.53,8.64,-9.08,12.19,-12.62,15.73
332.25,-5.61,8.61,-9.17,12.17,-12.73,15.72
332.29,-5.7,8.6,-9.28,12.17,-12.85,15.74
332.33,-5.72,8.6,-9.3,12.17,-12.88,15.75
332.38,-5.51,8.75,-9.07,12.31,-12.63,15.88
332.42,-4.99,9.1,-8.51,12.62,-12.03,16.14
332.46,-4.29,9.53,-7.75,12.98,-11.2,16.44
332.5,-3.73,10.05,-7.18,13.5,-10.63,16.95
332.54,-3.39,10.57,-6.87,14.06,-10.36,17.54
332.58,-3.25,10.82,-6.77,14.33,-10.28,17.85
332.62,-3.23,10.78,-6.74,14.28,-10.24,17.78
332.67,-3.37,10.5,-6.84,13.97,-10.31,17.44
332.71,-3.65,10.07,-7.08,13.5,-10.51,16.92
332.75,-3.95,9.67,-7.35,13.07,-10.75,16.48
332.79,-4.2,9.43,-7.61,12.84,-11.02,16.25
332.83,-4.42,9.26,-7.84,12.68,-11.26,16.1
332.88,-4.59,9.13,-8.02,12.56,-11.45,15.99
332.92,-4.76,9.03,-8.21,12.48,-11.65,15.92
332.96,-4.89,8.9,-8.34,12.35,-11.79,15.8
333.0,-5.03,8.8,-8.48,12.26,-11.94,15.71
333.04,-5.14,8.69,-8.6,12.15,-12.06,15.61
333.08,-5.25,8.59,-8.71,12.05,-12.17,15.51
333.12,-5.36,8.53,-8.84,12,-12.31,15.47
333.17,-5.47,8.49,-8.96,11.98,-12.45,15.47
333.21,-5.56,8.45,-9.06,11.96,-12.56,15.46
333.25,-5.64,8.42,-9.15,11.94,-12.67,15.45
333.29,-5.73,8.41,-9.26,11.94,-12.79,15.47
333.33,-5.74,8.4,-9.28,11.94,-12.81,15.47
333.38,-5.53,8.54,-9.05,12.06,-12.57,15.58
333.42,-5.02,8.88,-8.5,12.35,-11.97,15.83
333.46,-4.35,9.32,-7.76,12.73,-11.18,16.15
333.5,-3.8,9.84,-7.21,13.25,-10.62,16.66
333.54,-3.46,10.35,-6.91,13.8,-10.36,17.25
333.58,-3.32,10.6,-6.8,14.08,-10.28,17.56
333.62,-3.3,10.55,-6.77,14.02,-10.23,17.48
333.67,-3.44,10.28,-6.86,13.71,-10.29,17.14
333.71,-3.7,9.85,-7.09,13.23,-10.48,16.62
333.75,-4,9.47,-7.37,12.83,-10.73,16.2
333.79,-4.25,9.23,-7.62,12.6,-10.99,15.97
333.83,-4.47,9.06,-7.86,12.45,-11.24,15.83
333.88,-4.65,8.94,-8.05,12.33,-11.44,15.73
333.92,-4.82,8.85,-8.24,12.26,-11.66,15.68
333.96,-4.96,8.73,-8.38,12.15,-11.8,15.57
334.0,-5.1,8.64,-8.54,12.08,-11.98,15.52
334.04,-5.23,8.55,-8.67,11.99,-12.12,15.44
334.08,-5.34,8.45,-8.79,11.9,-12.24,15.35
334.12,-5.46,8.4,-8.93,11.86,-12.39,15.32
334.17,-5.58,8.37,-9.07,11.86,-12.55,15.34
